SELECT t.groupID, g.groupName, te.typeID, t.typeName, te.effectID, e.effectName, te.isDefault
"271","Engineering","12365","EM Shield Compensation","2062","shieldCompensationSkillBoostHardeningBonus2","0"
"271","Engineering","12365","EM Shield Compensation","2126","passiveEmShieldResonanceBonusGroupArmorHardener2","0"
"271","Engineering","12366","Kinetic Shield Compensation","132","skillEffect","1"
"271","Engineering","12366","Kinetic Shield Compensation","1897","shieldCompensationSkillBoostHardeningBonus","0"
"271","Engineering","12366","Kinetic Shield Compensation","2055","kineticShieldCompensationHardeningBonusGroupShieldAmp","0"
"271","Engineering","12366","Kinetic Shield Compensation","2062","shieldCompensationSkillBoostHardeningBonus2","0"
"271","Engineering","12366","Kinetic Shield Compensation","2128","passiveKineticShieldResonanceBonusGroupArmorHardener2","0"
"271","Engineering","12367","Explosive Shield Compensation","132","skillEffect","1"
"271","Engineering","12367","Explosive Shield Compensation","1897","shieldCompensationSkillBoostHardeningBonus","0"
"271","Engineering","12367","Explosive Shield Compensation","2054","explosiveShieldCompensationHardeningBonusGroupShieldAmp","0"
"271","Engineering","12367","Explosive Shield Compensation","2062","shieldCompensationSkillBoostHardeningBonus2","0"
"271","Engineering","12367","Explosive Shield Compensation","2127","passiveExplosiveShieldResonanceBonusGroupArmorHardener2","0"
"271","Engineering","21059","Shield Compensation","132","skillEffect","1"
"271","Engineering","21059","Shield Compensation","1499","shieldOperationSkillBoostCapacitorNeedBonusSkillLevel","0"
"271","Engineering","21059","Shield Compensation","1500","shieldOperationSkillBoostCapacitorNeedBonus","0"
"271","Engineering","21802","Capital Shield Operation","132","skillEffect","1"
"271","Engineering","21802","Capital Shield Operation","1499","shieldOperationSkillBoostCapacitorNeedBonusSkillLevel","0"
"271","Engineering","21802","Capital Shield Operation","1634","capitalShieldOperationSkillCapacitorNeedBonus","0"
"271","Engineering","24571","Capital Shield Emission Systems","132","skillEffect","1"
"271","Engineering","24571","Capital Shield Emission Systems","225","accerationControlSkillBoostCapNeedBonus","0"
"271","Engineering","24571","Capital Shield Emission Systems","2355","capitalRemoteShieldTransferCapNeedBonusSkill","0"
"271","Engineering","24572","Capital Energy Emission Systems","132","skillEffect","1"
"271","Engineering","24572","Capital Energy Emission Systems","225","accerationControlSkillBoostCapNeedBonus","0"
"271","Engineering","24572","Capital Energy Emission Systems","2356","capitalRemoteEnergyTransferCapNeedBonusSkill","0"
"272","Electronics","3426","Electronics","132","skillEffect","1"
"272","Electronics","3426","Electronics","368","gallenteFrigateSkillBoostCpuOutputBonus","0"
"272","Electronics","3426","Electronics","397","electronicsCpuOutputBonusPostPercentCpuOutputLocationShipGroupComputer","0"
"272","Electronics","3427","Electronic Warfare","132","skillEffect","1"
"272","Electronics","3427","Electronic Warfare","225","accerationControlSkillBoostCapNeedBonus","0"
"272","Electronics","3427","Electronic Warfare","1372","ewSkillEwCapNeedSkillLevel","0"
"272","Electronics","3427","Electronic Warfare","2492","ewSkillEcmBurstCapNeedBonus","0"
"272","Electronics","3428","Long Range Targeting","132","skillEffect","1"
"272","Electronics","3428","Long Range Targeting","206","longRangeTargetingSkillBoostMaxTargetRangeBonus","0"
"272","Electronics","3428","Long Range Targeting","507","longRangeTargetingMaxTargetRangeBonusPostPercentMaxTargetRangeLocationShipGroupElectronic","0"
"272","Electronics","3429","Targeting","132","skillEffect","1"
"272","Electronics","3429","Targeting","213","targetingSkillBoostMaxTargetBonus","0"
"272","Electronics","3429","Targeting","214","targetingMaxTargetBonusModAddMaxLockedTargetsLocationChar","0"
"272","Electronics","3430","Multitasking","132","skillEffect","1"
"272","Electronics","3430","Multitasking","213","targetingSkillBoostMaxTargetBonus","0"
"272","Electronics","3430","Multitasking","214","targetingMaxTargetBonusModAddMaxLockedTargetsLocationChar","0"
"272","Electronics","3431","Signature Analysis","132","skillEffect","1"
"272","Electronics","3431","Signature Analysis","698","signatureAnalysisSkillLevelPreMulScanResolutionBonusSelf","0"
"272","Electronics","3431","Signature Analysis","699","signatureAnalysisScanResolutionBonusPostPercentScanResolutionShip","0"
"272","Electronics","3432","Electronics Upgrades","132","skillEffect","1"
"272","Electronics","3432","Electronics Upgrades","211","sensorUpgradesSkillBoostCpuNeedBonus","0"
"272","Electronics","3432","Electronics Upgrades","212","sensorUpgradesCpuNeedBonusPostPercentCpuLocationShipModulesRequiringSensorUpgrades","0"
"272","Electronics","3433","Sensor Linking","132","skillEffect","1"
"272","Electronics","3433","Sensor Linking","225","accerationControlSkillBoostCapNeedBonus","0"
"272","Electronics","3433","Sensor Linking","1360","ewSkillRsdCapNeedBonusSkillLevel","0"
"272","Electronics","3434","Weapon Disruption","132","skillEffect","1"
"272","Electronics","3434","Weapon Disruption","225","accerationControlSkillBoostCapNeedBonus","0"
"272","Electronics","3434","Weapon Disruption","1361","ewSkillTdCapNeedBonusSkillLevel","0"
"272","Electronics","3435","Propulsion Jamming","132","skillEffect","1"
"272","Electronics","3435","Propulsion Jamming","225","accerationControlSkillBoostCapNeedBonus","0"
"272","Electronics","3435","Propulsion Jamming","1410","propulsionSkillCapNeedBonusSkillLevel","0"
"272","Electronics","3551","Survey","132","skillEffect","1"
"272","Electronics","3551","Survey","204","signatureAnalysisSkillBoostScanspeedBonus","0"
"272","Electronics","3551","Survey","205","signatureAnalysisScanspeedBonusPostPercentScanSpeedLocationShip","0"
"272","Electronics","3551","Survey","744","surveyScanspeedBonusPostPercentDurationLocationShipModulesRequiringElectronics","0"
"272","Electronics","11208","Advanced Sensor Upgrades","132","skillEffect","1"
"272","Electronics","11208","Advanced Sensor Upgrades","211","sensorUpgradesSkillBoostCpuNeedBonus","0"
"272","Electronics","11208","Advanced Sensor Upgrades","212","sensorUpgradesCpuNeedBonusPostPercentCpuLocationShipModulesRequiringSensorUpgrades","0"
"272","Electronics","11579","Cloaking","132","skillEffect","1"
"272","Electronics","11579","Cloaking","848","cloakingTargetingDelayBonusPostPercentCloakingTargetingDelayBonusForShipModulesRequiringCloaking","0"
"272","Electronics","11579","Cloaking","850","cloakingSkillBoostCloakingTargetingDelayBonus","0"
"272","Electronics","12368","Hypereuclidean Navigation","132","skillEffect","1"
"272","Electronics","12368","Hypereuclidean Navigation","651","cloakingSkillBoostCloakVelocityBonus","0"
"272","Electronics","12368","Hypereuclidean Navigation","768","hypereuclideanNavigationCloakVelocityBonusModAddSpeedFactorLocationShipModulesRequiringCloaking","0"
"272","Electronics","19759","Long Distance Jamming","132","skillEffect","1"
"272","Electronics","19759","Long Distance Jamming","167","sharpshooterSkillBoostRangeSkillBonus","0"
"272","Electronics","19759","Long Distance Jamming","1445","ewSkillRsdMaxRangeBonus","0"
"272","Electronics","19759","Long Distance Jamming","1446","ewSkillTpMaxRangeBonus","0"
"272","Electronics","19759","Long Distance Jamming","1448","ewSkillTdMaxRangeBonus","0"
"272","Electronics","19759","Long Distance Jamming","1452","ewSkillEwMaxRangeBonus","0"
"272","Electronics","19759","Long Distance Jamming","2491","ewSkillEcmBurstRangeBonus","0"
"272","Electronics","19760","Frequency Modulation","132","skillEffect","1"
"272","Electronics","19760","Frequency Modulation","297","skillBoostFalloffBonus","0"
"272","Electronics","19760","Frequency Modulation","1449","ewSkillRsdFallOffBonus","0"
"272","Electronics","19760","Frequency Modulation","1450","ewSkillTpFallOffBonus","0"
"272","Electronics","19760","Frequency Modulation","1451","ewSkillTdFallOffBonus","0"
"272","Electronics","19760","Frequency Modulation","1453","ewSkillEwFallOffBonus","0"
"272","Electronics","19760","Frequency Modulation","4805",NULL,"0"
"272","Electronics","19761","Signal Dispersion","132","skillEffect","1"
"272","Electronics","19761","Signal Dispersion","1318","ewSkillScanStrengthBonus","0"
"272","Electronics","19761","Signal Dispersion","1321","ewSkillScanStrengthBonusSkillLevel","0"
"272","Electronics","19766","Signal Suppression","132","skillEffect","1"
"272","Electronics","19766","Signal Suppression","1321","ewSkillScanStrengthBonusSkillLevel","0"
"272","Electronics","19766","Signal Suppression","3586","ewSkillSignalSuppressionScanResolutionBonus","0"
"272","Electronics","19766","Signal Suppression","3591","ewSkillSignalSuppressionMaxTargetRangeBonus","0"
"272","Electronics","19767","Turret Destabilization","132","skillEffect","1"
"272","Electronics","19767","Turret Destabilization","1321","ewSkillScanStrengthBonusSkillLevel","0"
"272","Electronics","19767","Turret Destabilization","3560","ewSkillTrackingDisruptionMaxRangeBonus","0"
"272","Electronics","19767","Turret Destabilization","3561","ewSkillTrackingDisruptionTrackingSpeedBonus","0"
"272","Electronics","19921","Target Painting","132","skillEffect","1"
"272","Electronics","19921","Target Painting","225","accerationControlSkillBoostCapNeedBonus","0"
"272","Electronics","19921","Target Painting","1370","ewSkillTpCapNeedBonusSkillLevel","0"
"272","Electronics","19922","Signature Focusing","132","skillEffect","1"
"272","Electronics","19922","Signature Focusing","1373","ewSkillTargetPaintingStrengthBonusSkillLevel","0"
"272","Electronics","19922","Signature Focusing","1550","ewSkillTargetPaintingStrengthBonus","0"
"272","Electronics","21603","Cynosural Field Theory","132","skillEffect","1"
"272","Electronics","21603","Cynosural Field Theory","3526","cynosuralTheoryConsumptionBonus","0"
"272","Electronics","21603","Cynosural Field Theory","3527","skillConsumptionQuantityBonusPercentageSkillLevel","0"
"272","Electronics","27911","Projected Electronic Counter Measures","132","skillEffect","1"
"272","Electronics","27911","Projected Electronic Counter Measures","2974","skillRemoteECMDurationBonusSkillLevel","0"
"272","Electronics","27911","Projected Electronic Counter Measures","2982","skillRemoteECMDurationBonus","0"
"272","Electronics","28604","Tournament Observation","132","skillEffect","1"
"272","Electronics","28604","Tournament Observation","213","targetingSkillBoostMaxTargetBonus","0"
"272","Electronics","28604","Tournament Observation","214","targetingMaxTargetBonusModAddMaxLockedTargetsLocationChar","0"
"273","Drones","3436","Drones","132","skillEffect","1"
"273","Drones","3436","Drones","315","dronesSkillBoostMaxActiveDroneBonus","0"
"273","Drones","3436","Drones","316","dronesMaxActiveDroneBonusModAddMaxActiveLocationChar","0"
"273","Drones","3437","Scout Drone Operation","132","skillEffect","1"
"273","Drones","3437","Scout Drone Operation","448","scoutDroneOperationSkillBoostDroneRangeBonus","0"
"273","Drones","3437","Scout Drone Operation","504","scoutDroneOperationDroneRangeBonusModAddDroneControlDistanceChar","0"
"273","Drones","3438","Mining Drone Operation","132","skillEffect","1"
"273","Drones","3438","Mining Drone Operation","389","astrogeologySkillBoostMiningAmountBonus","0"
"273","Drones","3438","Mining Drone Operation","623","miningDroneOperationMiningAmountBonusPostPercentMiningDroneAmountPercentChar","0"
"273","Drones","3439","Repair Drone Operation","132","skillEffect","1"
"273","Drones","3439","Repair Drone Operation","2018","damageRepairedSkillBonus","0"
"273","Drones","3439","Repair Drone Operation","2019","repairDroneShieldBonusBonus","0"
"273","Drones","3439","Repair Drone Operation","2020","repairDroneArmorDamageAmountBonus","0"
"273","Drones","3440","Salvage Drone Operation","132","skillEffect","1"
"273","Drones","3441","Heavy Drone Operation","132","skillEffect","1"
"273","Drones","3441","Heavy Drone Operation","146","damageMultiplierSkillBonus","0"
"273","Drones","3441","Heavy Drone Operation","1730","droneDmgBonus","0"
"273","Drones","3442","Drone Interfacing","132","skillEffect","1"
"273","Drones","3442","Drone Interfacing","146","damageMultiplierSkillBonus","0"
"273","Drones","3442","Drone Interfacing","389","astrogeologySkillBoostMiningAmountBonus","0"
"273","Drones","3442","Drone Interfacing","623","miningDroneOperationMiningAmountBonusPostPercentMiningDroneAmountPercentChar","0"
"273","Drones","3442","Drone Interfacing","2148","droneDamageBonusRequringDrones","0"
"273","Drones","12305","Drone Navigation","132","skillEffect","1"
"273","Drones","12305","Drone Navigation","2011","droneMaxVelocitySkillBonus","0"
"273","Drones","12305","Drone Navigation","2013","droneMaxVelocityBonus","0"
"273","Drones","12484","Amarr Drone Specialization","132","skillEffect","1"
"273","Drones","12484","Amarr Drone Specialization","146","damageMultiplierSkillBonus","0"
"273","Drones","12484","Amarr Drone Specialization","1730","droneDmgBonus","0"
"273","Drones","12485","Minmatar Drone Specialization","132","skillEffect","1"
"273","Drones","12485","Minmatar Drone Specialization","146","damageMultiplierSkillBonus","0"
"273","Drones","12485","Minmatar Drone Specialization","1730","droneDmgBonus","0"
"273","Drones","12486","Gallente Drone Specialization","132","skillEffect","1"
"273","Drones","12486","Gallente Drone Specialization","146","damageMultiplierSkillBonus","0"
"273","Drones","12486","Gallente Drone Specialization","1730","droneDmgBonus","0"
"273","Drones","12487","Caldari Drone Specialization","132","skillEffect","1"
"273","Drones","12487","Caldari Drone Specialization","146","damageMultiplierSkillBonus","0"
"273","Drones","12487","Caldari Drone Specialization","1730","droneDmgBonus","0"
"273","Drones","22172","TEST Drone Skill","132","skillEffect","1"
"273","Drones","22172","TEST Drone Skill","1731","testDroneShieldEffect","0"
"273","Drones","22541","Mining Drone Specialization","132","skillEffect","1"
"273","Drones","22541","Mining Drone Specialization","389","astrogeologySkillBoostMiningAmountBonus","0"
"273","Drones","22541","Mining Drone Specialization","623","miningDroneOperationMiningAmountBonusPostPercentMiningDroneAmountPercentChar","0"
"273","Drones","23069","Fighters","132","skillEffect","1"
"273","Drones","23069","Fighters","152","skillBoostDamageMultiplierBonus","0"
"273","Drones","23069","Fighters","2434","fightersDmgBonusSkills","0"
"273","Drones","23566","Electronic Warfare Drone Interfacing","132","skillEffect","1"
"273","Drones","23566","Electronic Warfare Drone Interfacing","448","scoutDroneOperationSkillBoostDroneRangeBonus","0"
"273","Drones","23566","Electronic Warfare Drone Interfacing","504","scoutDroneOperationDroneRangeBonusModAddDroneControlDistanceChar","0"
"273","Drones","23594","Sentry Drone Interfacing","132","skillEffect","1"
"273","Drones","23594","Sentry Drone Interfacing","146","damageMultiplierSkillBonus","0"
"273","Drones","23594","Sentry Drone Interfacing","1730","droneDmgBonus","0"
"273","Drones","23599","Propulsion Jamming Drone Interfacing","132","skillEffect","1"
"273","Drones","23599","Propulsion Jamming Drone Interfacing","1330","propulsionSkillPropulsionStrengthBonusSkillLevel","0"
"273","Drones","23599","Propulsion Jamming Drone Interfacing","2010","propulsionDroneJammingStrength","0"
"273","Drones","23606","Drone Sharpshooting","132","skillEffect","1"
"273","Drones","23606","Drone Sharpshooting","167","sharpshooterSkillBoostRangeSkillBonus","0"
"273","Drones","23606","Drone Sharpshooting","2014","droneMaxRangeBonus","0"
"273","Drones","23618","Drone Durability","132","skillEffect","1"
"273","Drones","23618","Drone Durability","251","hullUpgradesSkillBoostHullHpBonus","0"
"273","Drones","23618","Drone Durability","270","hullUpgradesSkillBoostArmorHpBonus","0"
"273","Drones","23618","Drone Durability","280","shieldManagementSkillBoostShieldCapacityBonus","0"
"273","Drones","23618","Drone Durability","2017","droneDurabilityHPBonus","0"
"273","Drones","23618","Drone Durability","3209","droneDurabilityShieldCapBonus2","0"
"273","Drones","23618","Drone Durability","3210","droneDurabilityArmorHPBonus2","0"
"273","Drones","24241","Combat Drone Operation","132","skillEffect","1"
"273","Drones","24241","Combat Drone Operation","146","damageMultiplierSkillBonus","0"
"273","Drones","24241","Combat Drone Operation","2202","droneDmgBonusRequiringScoutDroneOP","0"
"273","Drones","24613","Advanced Drone Interfacing","132","skillEffect","1"
"273","Drones","24613","Advanced Drone Interfacing","2429","advancedDroneInterfacingMaxGroupDCUSkillLevel","0"
"273","Drones","32339","Fighter Bombers","132","skillEffect","1"
"273","Drones","32339","Fighter Bombers","152","skillBoostDamageMultiplierBonus","0"
"273","Drones","32339","Fighter Bombers","4657","skillFighterBombersDmgBonus","0"
"274","Trade","3443","Trade","132","skillEffect","1"
"274","Trade","3443","Trade","415","tradeSkillBoostTradePremiumBonus","0"
"274","Trade","3443","Trade","416","tradeTradePremiumBonusPostPercentTradePremiumChar","0"
"274","Trade","3444","Retail","132","skillEffect","1"
"274","Trade","3445","Black Market Trading","132","skillEffect","1"
"274","Trade","3445","Black Market Trading","1257","blackMarketTradingSkillBoostContrabandDetectionChanceBonus","0"
"274","Trade","3445","Black Market Trading","1258","skillBoostContrabandDetectionChanceBonusEffect","0"
"274","Trade","3446","Broker Relations","132","skillEffect","1"
"274","Trade","3447","Visibility","132","skillEffect","1"
"274","Trade","3448","Smuggling","132","skillEffect","1"
"274","Trade","3448","Smuggling","417","smugglingSkillBoostSmugglingChanceBonus","0"
"274","Trade","3448","Smuggling","1244","smugglingModifier","0"
"274","Trade","12834","General Freight","132","skillEffect","1"
"274","Trade","12834","General Freight","835","freightSkillBoostCargoCapacityBonus","0"
"274","Trade","12834","General Freight","836","skillFreightBonus","0"
"274","Trade","13069","Starship Freight","132","skillEffect","1"
"274","Trade","13070","Mineral Freight","132","skillEffect","1"
"274","Trade","13071","Munitions Freight","132","skillEffect","1"
"274","Trade","13072","Drone Freight","132","skillEffect","1"
"274","Trade","13073","Raw Material Freight","132","skillEffect","1"
"274","Trade","13074","Consumable Freight","132","skillEffect","1"
"274","Trade","13075","Hazardous Material Freight","132","skillEffect","1"
"274","Trade","16594","Procurement","132","skillEffect","1"
"274","Trade","16595","Daytrading","132","skillEffect","1"
"274","Trade","16596","Wholesale","132","skillEffect","1"
"274","Trade","16597","Margin Trading","132","skillEffect","1"
"274","Trade","16598","Marketing","132","skillEffect","1"
"274","Trade","16622","Accounting","132","skillEffect","1"
"274","Trade","18580","Tycoon","132","skillEffect","1"
"274","Trade","25233","Corporation Contracting","132","skillEffect","1"
"274","Trade","25235","Contracting","132","skillEffect","1"
"274","Trade","28261","Tax Evasion","132","skillEffect","1"
"275","Navigation","3449","Navigation","132","skillEffect","1"
"275","Navigation","3449","Navigation","222","navigationSkillBoostVelocityBonus","0"
"275","Navigation","3449","Navigation","394","navigationVelocityBonusPostPercentMaxVelocityShip","0"
"275","Navigation","3450","Afterburner","132","skillEffect","1"
"275","Navigation","3450","Afterburner","208","propulsionJammingSkillBoostDurationBonus","0"
"275","Navigation","3450","Afterburner","230","afterburnerDurationBonusPostPercentDurationLocationShipModulesRequiringAfterburner","0"
"275","Navigation","3451","Fuel Conservation","132","skillEffect","1"
"275","Navigation","3451","Fuel Conservation","225","accerationControlSkillBoostCapNeedBonus","0"
"275","Navigation","3451","Fuel Conservation","506","fuelConservationCapNeedBonusPostPercentCapacitorNeedLocationShipModulesRequiringAfterburner","0"
"275","Navigation","3452","Acceleration Control","132","skillEffect","1"
"275","Navigation","3452","Acceleration Control","228","accerationControlSkillBoostSpeedFBonus","0"
"275","Navigation","3452","Acceleration Control","1176","accerationControlSkillAb&MwdSpeedBoost","0"
"275","Navigation","3453","Evasive Maneuvering","132","skillEffect","1"
"275","Navigation","3453","Evasive Maneuvering","232","evasiveManuveringSkillBoostAgilityBonus","0"
"275","Navigation","3453","Evasive Maneuvering","395","evasiveManeuveringAgilityBonusPostPercentAgilityShip","0"
"275","Navigation","3454","High Speed Maneuvering","132","skillEffect","1"
"275","Navigation","3454","High Speed Maneuvering","243","highSpeedManuveringSkillBoostCapacitorNeedMultiplier","0"
"275","Navigation","3454","High Speed Maneuvering","244","highSpeedManuveringCapacitorNeedMultiplierPostPercentCapacitorNeedLocationShipModulesRequiringHighSpeedManuvering","0"
"275","Navigation","3455","Warp Drive Operation","132","skillEffect","1"
"275","Navigation","3455","Warp Drive Operation","234","warpdriveoperationSkillBoostWarpCapacitorNeedBonus","0"
"275","Navigation","3455","Warp Drive Operation","494","warpDriveOperationWarpCapacitorNeedBonusPostPercentWarpCapacitorNeedLocationShipGroupPropulsion","0"
"275","Navigation","3456","Jump Drive Operation","132","skillEffect","1"
"275","Navigation","3456","Jump Drive Operation","1722","jumpDriveSkillsCapacitorNeedBonus","0"
"275","Navigation","3456","Jump Drive Operation","1723","jumpDriveSkillsCapacitorNeedBonusSkillLevel","0"
"275","Navigation","21610","Jump Fuel Conservation","132","skillEffect","1"
"275","Navigation","21610","Jump Fuel Conservation","3527","skillConsumptionQuantityBonusPercentageSkillLevel","0"
"275","Navigation","21610","Jump Fuel Conservation","3532","skillJumpDriveConsumptionAmountBonusPercentage","0"
"275","Navigation","21611","Jump Drive Calibration","132","skillEffect","1"
"275","Navigation","21611","Jump Drive Calibration","1581","jumpDriveSkillsRangeBonus","0"
"275","Navigation","21611","Jump Drive Calibration","1582","jumpDriveSkillsRangeBonusSkillLevel","0"
"278","Social","3355","Social","132","skillEffect","1"
"278","Social","3355","Social","406","socialSkillBoostSocialMutator","0"
"278","Social","3356","Negotiation","132","skillEffect","1"
"278","Social","3356","Negotiation","403","negotiationSkillBoostNegotiationBonus","0"
"278","Social","3356","Negotiation","404","negotiationNegotiationBonusPostPercentNegotiationPercentageChar","0"
"278","Social","3357","Diplomacy","132","skillEffect","1"
"278","Social","3357","Diplomacy","348","diplomacySkillBoostDiplomacyMutator","0"
"278","Social","3357","Diplomacy","349","diplomacyDiplomacyMutatorModAddDiplomacyBonusChar","0"
"278","Social","3358","Fast Talk","132","skillEffect","1"
"278","Social","3358","Fast Talk","350","fasttalkSkillBoostFastTalkMutator","0"
"278","Social","3358","Fast Talk","352","fasttalkFastTalkMutatorPostPercentFastTalkPercentageChar","0"
"278","Social","3359","Connections","132","skillEffect","1"
"278","Social","3359","Connections","344","connectionsSkillBoostConnectionBonusMutator","0"
"278","Social","3359","Connections","399","connectionsConnectionBonusMutatorModAddConnectionsBonusChar","0"
"278","Social","3361","Criminal Connections","132","skillEffect","1"
"278","Social","3361","Criminal Connections","346","criminalConnectionsSkillBoostCriminalConnectionsMutator","0"
"278","Social","3361","Criminal Connections","402","criminalConnectionsCriminalConnectionsMutatorModAddCriminalConnectionsBonusChar","0"
"278","Social","3362","DED Connections","132","skillEffect","1"
"278","Social","3362","DED Connections","857","bountyHuntingSkillBoostBountySkillBonus","0"
"278","Social","3362","DED Connections","858","bountyhunterskill","0"
"278","Social","3893","Mining Connections","132","skillEffect","1"
"278","Social","3894","Distribution Connections","132","skillEffect","1"
"278","Social","3895","Security Connections","132","skillEffect","1"
"279","LCO Drone","3457","Test LCO Drone","10","targetAttack","1"
"285","CPU Enhancer","3469","Basic Co-Processor","11","loPower","0"
"285","CPU Enhancer","3469","Basic Co-Processor","16","online","0"
"285","CPU Enhancer","3469","Basic Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","3887","Co-Processor I","11","loPower","0"
"285","CPU Enhancer","3887","Co-Processor I","16","online","0"
"285","CPU Enhancer","3887","Co-Processor I","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","3888","Co-Processor II","11","loPower","0"
"285","CPU Enhancer","3888","Co-Processor II","16","online","0"
"285","CPU Enhancer","3888","Co-Processor II","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8743","Nanomechanical CPU Enhancer","11","loPower","0"
"285","CPU Enhancer","8743","Nanomechanical CPU Enhancer","16","online","0"
"285","CPU Enhancer","8743","Nanomechanical CPU Enhancer","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8744","Nanoelectrical Co-Processor","11","loPower","0"
"285","CPU Enhancer","8744","Nanoelectrical Co-Processor","16","online","0"
"285","CPU Enhancer","8744","Nanoelectrical Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8745","Photonic CPU Enhancer","11","loPower","0"
"285","CPU Enhancer","8745","Photonic CPU Enhancer","16","online","0"
"285","CPU Enhancer","8745","Photonic CPU Enhancer","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8746","Quantum Co-Processor","11","loPower","0"
"285","CPU Enhancer","8746","Quantum Co-Processor","16","online","0"
"285","CPU Enhancer","8746","Quantum Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8747","Nanomechanical CPU Enhancer I","11","loPower","0"
"285","CPU Enhancer","8747","Nanomechanical CPU Enhancer I","16","online","0"
"285","CPU Enhancer","8747","Nanomechanical CPU Enhancer I","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8748","Nanoelectrical Co-Processor I","11","loPower","0"
"285","CPU Enhancer","8748","Nanoelectrical Co-Processor I","16","online","0"
"285","CPU Enhancer","8748","Nanoelectrical Co-Processor I","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8749","Photonic CPU Enhancer I","11","loPower","0"
"285","CPU Enhancer","8749","Photonic CPU Enhancer I","16","online","0"
"285","CPU Enhancer","8749","Photonic CPU Enhancer I","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","8750","Quantum Co-Processor I","11","loPower","0"
"285","CPU Enhancer","8750","Quantum Co-Processor I","16","online","0"
"285","CPU Enhancer","8750","Quantum Co-Processor I","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","14230","Dread Guristas Co-Processor","11","loPower","0"
"285","CPU Enhancer","14230","Dread Guristas Co-Processor","16","online","0"
"285","CPU Enhancer","14230","Dread Guristas Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","14232","Shadow Serpentis Co-Processor","11","loPower","0"
"285","CPU Enhancer","14232","Shadow Serpentis Co-Processor","16","online","0"
"285","CPU Enhancer","14232","Shadow Serpentis Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","14768","Kaikka's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","14768","Kaikka's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","14768","Kaikka's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","14770","Thon's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","14770","Thon's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","14770","Thon's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","14772","Vepas' Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","14772","Vepas' Modified Co-Processor","16","online","0"
"285","CPU Enhancer","14772","Vepas' Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","14774","Estamel's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","14774","Estamel's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","14774","Estamel's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","15308","Brynn's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","15308","Brynn's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","15308","Brynn's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","15310","Tuvan's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","15310","Tuvan's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","15310","Tuvan's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","15312","Setele's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","15312","Setele's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","15312","Setele's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","15314","Cormack's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","15314","Cormack's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","15314","Cormack's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","15425","Naiyon's Modified Co-Processor","11","loPower","0"
"285","CPU Enhancer","15425","Naiyon's Modified Co-Processor","16","online","0"
"285","CPU Enhancer","15425","Naiyon's Modified Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
"285","CPU Enhancer","15675","Caldari Navy Co-Processor","11","loPower","0"
"285","CPU Enhancer","15675","Caldari Navy Co-Processor","16","online","0"
"285","CPU Enhancer","15675","Caldari Navy Co-Processor","536","cpuMultiplierPostMulCpuOutputShip","0"
